atom_1,atom_2,atom_3,atom_4,atom_indices,element_1,element_2,element_3,element_4,elements,parameter_type,parameter_id,parameter_smirks,value,energy,qcarchive_id,grid_id,mapped_smiles,forcefield
0,2,-1,-1,"(0, 2)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4098528607153689,0.0362518948363386,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,10,-1,-1,"(0, 10)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.08818097330243,0.0014913782028162068,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,3,-1,-1,"(1, 3)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4106372340413809,0.042292919825081966,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,11,-1,-1,"(1, 11)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.0879406329950527,0.0011487335153372046,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,4,-1,-1,"(2, 4)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4108696831399188,0.04417255898177874,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,12,-1,-1,"(2, 12)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.0878230589697648,0.0009973796033346766,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,5,-1,-1,"(3, 5)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4142168085805416,0.07576902126831862,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,13,-1,-1,"(3, 13)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.087193832723908,0.0003690215206109307,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,5,-1,-1,"(4, 5)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4131049838662182,0.06433371074243638,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,14,-1,-1,"(4, 14)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.086606844815235,5.881367733850853e-05,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,-1,-1,"(5, 7)",C,C,,,"('C', 'C')",Bonds,b2,[#6X4:1]-[#6X3:2],1.5151321794298513,0.007684359670420726,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,7,-1,-1,"(6, 7)",C,C,,,"('C', 'C')",Bonds,b1,[#6X4:1]-[#6X4:2],1.5302543137092983,0.002346762007905944,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,-1,-1,"(6, 8)",C,C,,,"('C', 'C')",Bonds,b1,[#6X4:1]-[#6X4:2],1.5028799231526628,0.203109296640944,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,15,-1,-1,"(6, 15)",C,H,,,"('C', 'H')",Bonds,b84,[#6X4:1]-[#1:2],1.0951568329321397,0.0003025737366832613,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,16,-1,-1,"(6, 16)",C,H,,,"('C', 'H')",Bonds,b84,[#6X4:1]-[#1:2],1.0965026077535465,0.0018400681338272666,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,-1,-1,"(7, 8)",C,C,,,"('C', 'C')",Bonds,b1,[#6X4:1]-[#6X4:2],1.5315547548678428,0.0008605423260629991,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,17,-1,-1,"(7, 17)",C,H,,,"('C', 'H')",Bonds,b84,[#6X4:1]-[#1:2],1.095804852936983,0.0008805530058705793,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,9,-1,-1,"(8, 9)",C,N,,,"('C', 'N')",Bonds,b7,[#6:1]-[#7:2],1.5105931307189207,0.2749805228378708,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,18,-1,-1,"(8, 18)",C,H,,,"('C', 'H')",Bonds,b84,[#6X4:1]-[#1:2],1.1033331388696188,0.02969734565210878,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,19,-1,-1,"(9, 19)",N,H,,,"('N', 'H')",Bonds,b87,[#7:1]-[#1:2],1.0279552810201658,0.056807589283792044,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,20,-1,-1,"(9, 20)",N,H,,,"('N', 'H')",Bonds,b87,[#7:1]-[#1:2],1.0193423685799385,0.0023834057445484467,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,21,-1,-1,"(9, 21)",N,H,,,"('N', 'H')",Bonds,b87,[#7:1]-[#1:2],1.018777942095258,0.0013249733972025457,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,1,3,-1,"(0, 1, 3)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],120.06963159311636,0.0003921701473633852,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,1,11,-1,"(0, 1, 11)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],119.83401400465314,1.0367275462583191e-06,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,2,4,-1,"(0, 2, 4)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],120.0769651709144,0.00034669567313793477,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,2,12,-1,"(0, 2, 12)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],119.72888874297222,0.0001328303962331272,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,0,2,-1,"(1, 0, 2)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],119.93059877752104,0.0017842961463573317,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,0,10,-1,"(1, 0, 10)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],119.99691673846006,0.00023297520942899862,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,3,5,-1,"(1, 3, 5)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],120.17411607814141,8.650560473541212e-06,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,3,13,-1,"(1, 3, 13)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],118.99967986330407,0.0071246806495142935,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,0,10,-1,"(2, 0, 10)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],120.07042545574338,0.0005112364819497171,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,4,5,-1,"(2, 4, 5)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],120.17963597120728,4.203985242345791e-06,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,4,14,-1,"(2, 4, 14)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],119.14031556897706,0.004949352392862333,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,1,11,-1,"(3, 1, 11)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],120.09492092592326,0.0006279434867135879,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,5,4,-1,"(3, 5, 4)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],119.54816963883472,0.01080743119342559,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,5,7,-1,"(3, 5, 7)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],120.50724208051042,0.0025826678380210487,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,2,12,-1,"(4, 2, 12)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],120.19294978596864,0.0012149784973865842,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,5,7,-1,"(4, 5, 7)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],119.87893071292399,0.0025582674216645517,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,3,13,-1,"(5, 3, 13)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],120.82403288545707,0.0095906237515212,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,4,14,-1,"(5, 4, 14)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],120.67985400429694,0.006975825757637155,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,6,-1,"(5, 7, 6)",C,C,C,,"('C', 'C', 'C')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],119.22356026628587,0.04438525270206193,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,8,-1,"(5, 7, 8)",C,C,C,,"('C', 'C', 'C')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],118.4340363597603,0.011460597747434024,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,17,-1,"(5, 7, 17)",C,C,H,,"('C', 'C', 'H')",Angles,a6,[#1:1]-[*;r3:2]~;!@[*:3],113.49986170423152,0.013301910496465487,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,7,8,-1,"(6, 7, 8)",C,C,C,,"('C', 'C', 'C')",Angles,a3,[*;r3:1]1~;@[*;r3:2]~;@[*;r3:3]1,58.79252240249756,0.018319517713355354,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,7,17,-1,"(6, 7, 17)",C,C,H,,"('C', 'C', 'H')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],117.5200613044544,0.0001665068425337075,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,7,-1,"(6, 8, 7)",C,C,C,,"('C', 'C', 'C')",Angles,a3,[*;r3:1]1~;@[*;r3:2]~;@[*;r3:3]1,60.56054416300979,0.008759867618560655,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,9,-1,"(6, 8, 9)",C,C,N,,"('C', 'C', 'N')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],117.96886681523945,0.0021161229147216663,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,18,-1,"(6, 8, 18)",C,C,H,,"('C', 'C', 'H')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],116.59493375578217,0.018043322874479253,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,6,8,-1,"(7, 6, 8)",C,C,C,,"('C', 'C', 'C')",Angles,a3,[*;r3:1]1~;@[*;r3:2]~;@[*;r3:3]1,60.64693343449264,0.010979024470303517,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,6,15,-1,"(7, 6, 15)",C,C,H,,"('C', 'C', 'H')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],117.73195476161247,0.00022221756881923686,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,6,16,-1,"(7, 6, 16)",C,C,H,,"('C', 'C', 'H')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],117.76148830026206,0.0003528085639623443,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,9,-1,"(7, 8, 9)",C,C,N,,"('C', 'C', 'N')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],118.1913783939449,0.005655892238809513,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,18,-1,"(7, 8, 18)",C,C,H,,"('C', 'C', 'H')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],116.10458111339089,0.03947514421892575,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,6,15,-1,"(8, 6, 15)",C,C,H,,"('C', 'C', 'H')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],118.93674646904527,0.029940824953479103,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,6,16,-1,"(8, 6, 16)",C,C,H,,"('C', 'C', 'H')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],117.60103540704905,5.180251133231053e-06,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,7,17,-1,"(8, 7, 17)",C,C,H,,"('C', 'C', 'H')",Angles,a4,[*;r3:1]~;@[*;r3:2]~;!@[*:3],118.96354571921802,0.03117044504200843,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,9,19,-1,"(8, 9, 19)",C,N,H,,"('C', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",111.22208686493214,0.04662999605155208,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,9,20,-1,"(8, 9, 20)",C,N,H,,"('C', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",110.37480232067769,0.013390324220766758,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,9,21,-1,"(8, 9, 21)",C,N,H,,"('C', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",110.7920950323469,0.027250451854101364,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,8,18,-1,"(9, 8, 18)",N,C,H,,"('N', 'C', 'H')",Angles,a6,[#1:1]-[*;r3:2]~;!@[*:3],116.04169243058745,0.01666591045062945,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
15,6,16,-1,"(15, 6, 16)",H,C,H,,"('H', 'C', 'H')",Angles,a6,[#1:1]-[*;r3:2]~;!@[*:3],114.07811625727597,0.0035673306546635166,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
19,9,20,-1,"(19, 9, 20)",H,N,H,,"('H', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",107.42421594535521,0.05442941274916472,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
19,9,21,-1,"(19, 9, 21)",H,N,H,,"('H', 'N', 'H')",Angles,a19,"[#1:1]-[#7X4,#7X3,#7X2-1:2]-[*:3]",107.82284887975558,0.03465100332870026,17731121,165,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
